仓库信息,平均温度,粮情时间
23仓,17.799999237060547,2016-04-25
23仓,17.600000381469727,2016-04-26
23仓,17.150001525878906,2016-04-27
23仓,16.899999618530273,2016-04-28
23仓,19.25,2016-05-02
23仓,19.700000762939453,2016-05-03
23仓,20.0,2016-05-05
23仓,20.849998474121094,2016-05-06
23仓,20.849998474121094,2016-05-12
23仓,21.200000762939453,2016-05-13
23仓,20.400001525878906,2016-05-14
23仓,19.649999618530273,2016-05-16
23仓,19.350000381469727,2016-05-17
23仓,19.75,2016-05-18
23仓,19.700000762939453,2016-05-19
23仓,19.850000381469727,2016-05-20
23仓,19.700000762939453,2016-05-22
23仓,19.200000762939453,2016-05-23
23仓,18.799999237060547,2016-05-24
23仓,19.950000762939453,2016-05-25
23仓,20.75,2016-05-26
23仓,21.950000762939453,2016-05-27
23仓,20.350000381469727,2016-05-28
23仓,19.5,2016-05-30
23仓,20.549999237060547,2016-05-31
23仓,20.549999237060547,2016-06-01
23仓,20.649999618530273,2016-06-02
23仓,20.549999237060547,2016-06-03
23仓,20.350000381469727,2016-06-04
23仓,19.950000762939453,2016-06-05
23仓,20.049999237060547,2016-06-06
23仓,20.450000762939453,2016-06-07
23仓,20.700000762939453,2016-06-08
23仓,20.849998474121094,2016-06-09
23仓,23.150001525878906,2016-06-14
23仓,23.849998474121094,2016-06-15
23仓,23.849998474121094,2016-06-16
23仓,24.049999237060547,2016-06-17
23仓,28.450000762939453,2016-06-18
23仓,30.200000762939453,2016-06-19
23仓,29.350000381469727,2016-06-20
23仓,30.25,2016-06-22
23仓,28.700000762939453,2016-06-25
23仓,28.450000762939453,2016-06-26
23仓,30.0,2016-06-27
23仓,29.25,2016-06-28
23仓,28.5,2016-06-29
23仓,32.0,2016-06-30
23仓,31.149999618530273,2016-07-02
23仓,30.299999237060547,2016-07-03
23仓,29.649999618530273,2016-07-04
23仓,28.900001525878906,2016-07-05
23仓,28.25,2016-07-06
23仓,28.700000762939453,2016-07-07
23仓,29.200000762939453,2016-07-08
23仓,29.399999618530273,2016-07-09
23仓,29.150001525878906,2016-07-10
23仓,28.799999237060547,2016-07-11
23仓,28.600000381469727,2016-07-12
23仓,29.799999237060547,2016-07-13
23仓,28.700000762939453,2016-07-14
23仓,29.350000381469727,2016-07-15
23仓,27.649999618530273,2016-07-16
23仓,29.649999618530273,2016-07-17
23仓,29.649999618530273,2016-07-18
23仓,29.849998474121094,2016-07-19
23仓,30.599998474121094,2016-07-20
23仓,30.599998474121094,2016-07-21
23仓,31.350000381469727,2016-07-22
23仓,31.900001525878906,2016-07-23
23仓,32.599998474121094,2016-07-24
23仓,33.400001525878906,2016-07-25
23仓,34.150001525878906,2016-07-26
23仓,34.599998474121094,2016-07-27
23仓,34.79999923706055,2016-07-28
23仓,35.20000076293945,2016-07-29
23仓,35.5,2016-07-30
23仓,35.650001525878906,2016-07-31
23仓,35.5,2016-08-01
23仓,35.20000076293945,2016-08-02
23仓,34.849998474121094,2016-08-03
23仓,34.099998474121094,2016-08-04
23仓,33.75,2016-08-05
23仓,33.349998474121094,2016-08-06
23仓,33.0,2016-08-08
23仓,32.95000076293945,2016-08-09
23仓,32.95000076293945,2016-08-10
23仓,32.95000076293945,2016-08-11
23仓,33.0,2016-08-12
23仓,33.599998474121094,2016-08-14
23仓,33.95000076293945,2016-08-15
23仓,33.69999694824219,2016-08-16
23仓,33.79999923706055,2016-08-17
23仓,33.599998474121094,2016-08-18
23仓,33.849998474121094,2016-08-19
23仓,34.0,2016-08-20
23仓,33.900001525878906,2016-08-21
23仓,33.75,2016-08-22
23仓,33.45000076293945,2016-08-23
23仓,33.45000076293945,2016-08-24
23仓,33.45000076293945,2016-08-25
23仓,33.25,2016-08-26
23仓,32.5,2016-08-27
23仓,32.0,2016-08-28
23仓,31.849998474121094,2016-08-29
23仓,31.799999237060547,2016-08-30
23仓,31.799999237060547,2016-08-31
23仓,31.649999618530273,2016-09-01
23仓,31.799999237060547,2016-09-02
23仓,31.899999618530273,2016-09-03
23仓,31.950000762939453,2016-09-04
23仓,31.700000762939453,2016-09-05
23仓,31.599998474121094,2016-09-06
23仓,31.350000381469727,2016-09-07
23仓,31.100000381469727,2016-09-08
23仓,31.200000762939453,2016-09-09
23仓,31.25,2016-09-10
23仓,31.350000381469727,2016-09-11
23仓,31.049999237060547,2016-09-12
23仓,30.75,2016-09-14
23仓,30.599998474121094,2016-09-15
23仓,29.200000762939453,2016-09-17
23仓,28.799999237060547,2016-09-18
23仓,28.600000381469727,2016-09-19
23仓,28.399999618530273,2016-09-20
23仓,25.799999237060547,2016-09-21
23仓,24.600000381469727,2016-09-22
23仓,24.100000381469727,2016-09-23
23仓,25.350000381469727,2016-09-24
23仓,25.700000762939453,2016-09-25
23仓,26.0,2016-09-26
23仓,25.700000762939453,2016-09-29
23仓,24.950000762939453,2016-09-30
23仓,24.299999237060547,2016-10-03
23仓,24.75,2016-10-05
23仓,24.450000762939453,2016-10-08
23仓,25.899999618530273,2016-10-09
23仓,27.299999237060547,2016-10-10
23仓,25.950000762939453,2016-10-11
23仓,26.899999618530273,2016-10-12
23仓,27.450000762939453,2016-10-13
23仓,25.799999237060547,2016-10-14
23仓,24.950000762939453,2016-10-16
23仓,26.5,2016-10-17
23仓,26.850000381469727,2016-10-18
23仓,25.149999618530273,2016-10-19
23仓,24.850000381469727,2016-10-20
23仓,24.149999618530273,2016-10-21
23仓,23.75,2016-10-22
23仓,23.399999618530273,2016-10-23
23仓,22.5,2016-10-24
23仓,21.900001525878906,2016-10-25
23仓,21.399999618530273,2016-10-26
23仓,22.200000762939453,2016-10-27
23仓,21.950000762939453,2016-10-28
23仓,21.5,2016-10-29
23仓,20.75,2016-10-31
23仓,19.5,2016-11-01
23仓,21.149999618530273,2016-11-02
23仓,18.950000762939453,2016-11-03
23仓,18.200000762939453,2016-11-04
23仓,18.0,2016-11-05
23仓,16.799999237060547,2016-11-06
23仓,16.650001525878906,2016-11-07
23仓,16.400001525878906,2016-11-08
23仓,16.0,2016-11-09
23仓,13.800000190734863,2016-11-10
23仓,13.5,2016-11-11
23仓,14.100000381469727,2016-11-14
23仓,14.149999618530273,2016-11-16
23仓,14.25,2016-11-17
23仓,14.300000190734863,2016-11-18
23仓,14.850000381469727,2016-11-20
23仓,14.75,2016-11-21
23仓,14.300000190734863,2016-11-22
23仓,12.899999618530273,2016-11-23
23仓,11.25,2016-11-24
23仓,10.100000381469727,2016-11-25
23仓,9.300000190734863,2016-11-26
23仓,9.050000190734863,2016-11-27
23仓,9.050000190734863,2016-11-28
23仓,9.050000190734863,2016-11-29
23仓,9.200000762939453,2016-11-30
23仓,9.5,2016-12-01
23仓,9.699999809265137,2016-12-02
23仓,9.699999809265137,2016-12-03
23仓,9.850000381469727,2016-12-04
23仓,10.25,2016-12-05
23仓,10.350000381469727,2016-12-06
23仓,10.199999809265137,2016-12-07
23仓,9.899999618530273,2016-12-08
23仓,9.899999618530273,2016-12-09
23仓,9.899999618530273,2016-12-10
23仓,9.450000762939453,2016-12-12
23仓,9.549999237060547,2016-12-13
23仓,9.450000762939453,2016-12-14
23仓,8.850000381469727,2016-12-15
23仓,8.350000381469727,2016-12-16
23仓,7.849999904632568,2016-12-19
23仓,8.199999809265137,2016-12-20
23仓,8.75,2016-12-21
23仓,8.950000762939453,2016-12-22
23仓,8.75,2016-12-23
23仓,8.25,2016-12-24
23仓,7.800000190734863,2016-12-25
23仓,7.849999904632568,2016-12-26
23仓,7.849999904632568,2016-12-27
23仓,7.350000381469727,2016-12-28
23仓,6.800000190734863,2016-12-29
23仓,6.400000095367432,2016-12-30
23仓,6.099999904632568,2016-12-31
23仓,6.849999904632568,2017-01-03
23仓,7.150000095367432,2017-01-04
23仓,7.5,2017-01-05
23仓,7.800000190734863,2017-01-06
23仓,7.950000286102295,2017-01-07
23仓,8.050000190734863,2017-01-09
23仓,7.550000190734863,2017-01-10
23仓,7.300000190734863,2017-01-11
23仓,7.199999809265137,2017-01-12
23仓,7.199999809265137,2017-01-13
23仓,6.449999809265137,2017-01-16
23仓,6.199999809265137,2017-01-17
23仓,6.150000095367432,2017-01-18
23仓,6.300000190734863,2017-01-19
23仓,6.300000190734863,2017-01-20
23仓,5.449999809265137,2017-01-22
23仓,5.099999904632568,2017-01-23
23仓,4.699999809265137,2017-01-24
23仓,4.800000190734863,2017-01-25
23仓,5.050000190734863,2017-01-26
23仓,5.550000190734863,2017-01-27
23仓,5.849999904632568,2017-01-28
23仓,6.100000381469727,2017-01-30
23仓,5.5,2017-01-31
23仓,5.199999809265137,2017-02-01
23仓,4.800000190734863,2017-02-03
23仓,5.0,2017-02-04
23仓,5.800000190734863,2017-02-06
23仓,5.849999904632568,2017-02-07
23仓,5.699999809265137,2017-02-08
23仓,5.300000190734863,2017-02-09
23仓,5.0,2017-02-10
23仓,4.75,2017-02-11
23仓,4.849999904632568,2017-02-12
23仓,5.199999809265137,2017-02-13
23仓,5.699999809265137,2017-02-14
23仓,6.300000190734863,2017-02-15
23仓,6.949999809265137,2017-02-16
23仓,7.699999809265137,2017-02-17
23仓,8.399999618530273,2017-02-20
23仓,8.100000381469727,2017-02-21
23仓,7.699999809265137,2017-02-22
23仓,7.199999809265137,2017-02-23
23仓,7.050000190734863,2017-02-25
23仓,7.349999904632568,2017-02-26
23仓,7.75,2017-02-27
23仓,8.100000381469727,2017-02-28
23仓,8.600000381469727,2017-03-01
23仓,9.050000190734863,2017-03-02
23仓,8.949999809265137,2017-03-03
23仓,9.800000190734863,2017-03-06
23仓,10.050000190734863,2017-03-07
23仓,8.350000381469727,2017-03-08
23仓,10.550000190734863,2017-03-09
23仓,10.850000381469727,2017-03-10
23仓,14.0,2017-03-13
23仓,12.949999809265137,2017-03-14
23仓,12.800000190734863,2017-03-15
23仓,10.449999809265137,2017-03-16
23仓,11.850000381469727,2017-03-17
23仓,12.800000190734863,2017-03-20
23仓,10.600000381469727,2017-03-21
23仓,10.699999809265137,2017-03-22
23仓,10.700000762939453,2017-03-24
23仓,12.649999618530273,2017-03-27
23仓,13.199999809265137,2017-03-28
23仓,13.800000190734863,2017-03-29
23仓,13.800000190734863,2017-03-30
23仓,13.550000190734863,2017-03-31
23仓,13.550000190734863,2017-04-01
23仓,15.800000190734863,2017-04-05
23仓,15.899999618530273,2017-04-06
23仓,16.049999237060547,2017-04-07
23仓,16.150001525878906,2017-04-09
23仓,15.600000381469727,2017-04-10
23仓,14.949999809265137,2017-04-11
23仓,15.050000190734863,2017-04-12
23仓,15.600000381469727,2017-04-13
23仓,19.0,2017-04-17
23仓,19.200000762939453,2017-04-18
23仓,19.399999618530273,2017-04-19
23仓,19.5,2017-04-20
23仓,19.100000381469727,2017-04-22
23仓,19.049999237060547,2017-04-24
23仓,19.5,2017-04-25
23仓,19.5,2017-04-26
23仓,19.200000762939453,2017-04-27
23仓,19.200000762939453,2017-04-28
23仓,20.849998474121094,2017-05-01
23仓,21.399999618530273,2017-05-02
23仓,21.299999237060547,2017-05-03
23仓,20.899999618530273,2017-05-04
23仓,20.5,2017-05-05
23仓,20.399999618530273,2017-05-06
23仓,21.0,2017-05-08
23仓,20.399999618530273,2017-05-09
23仓,19.799999237060547,2017-05-10
23仓,20.200000762939453,2017-05-11
23仓,20.899999618530273,2017-05-12
23仓,21.849998474121094,2017-05-15
23仓,21.5,2017-05-16
23仓,21.600000381469727,2017-05-17
23仓,22.0,2017-05-18
23仓,22.399999618530273,2017-05-19
23仓,22.700000762939453,2017-05-20
23仓,22.899999618530273,2017-05-21
23仓,23.0,2017-05-22
23仓,23.899999618530273,2017-05-23
23仓,22.899999618530273,2017-05-24
23仓,22.5,2017-05-25
23仓,22.600000381469727,2017-05-26
23仓,22.899999618530273,2017-05-27
23仓,23.5,2017-05-28
23仓,24.299999237060547,2017-05-29
23仓,24.849998474121094,2017-05-30
23仓,25.049999237060547,2017-05-31
23仓,26.299999237060547,2017-06-01
23仓,25.899999618530273,2017-06-02
23仓,25.649999618530273,2017-06-03
23仓,25.0,2017-06-04
23仓,24.299999237060547,2017-06-05
23仓,22.799999237060547,2017-06-06
23仓,22.100000381469727,2017-06-07
23仓,22.299999237060547,2017-06-08
23仓,23.599998474121094,2017-06-09
23仓,26.549999237060547,2017-06-10
23仓,26.950000762939453,2017-06-11
23仓,23.950000762939453,2017-06-12
23仓,24.200000762939453,2017-06-13
23仓,26.200000762939453,2017-06-14
23仓,26.25,2017-06-15
23仓,25.399999618530273,2017-06-16
23仓,26.25,2017-06-17
23仓,26.950000762939453,2017-06-18
23仓,26.5,2017-06-19
23仓,27.25,2017-06-21
23仓,28.950000762939453,2017-06-22
23仓,28.950000762939453,2017-06-23
23仓,29.5,2017-06-24
23仓,29.100000381469727,2017-06-25
23仓,29.799999237060547,2017-06-26
23仓,29.580448150634766,2017-06-27
23仓,29.649999618530273,2017-06-28
23仓,28.899999618530273,2017-06-29
23仓,28.5,2017-06-30
23仓,28.299999237060547,2017-07-01
23仓,28.100000381469727,2017-07-02
23仓,28.100000381469727,2017-07-03
23仓,28.299999237060547,2017-07-04
23仓,27.799999237060547,2017-07-05
23仓,28.600000381469727,2017-07-06
23仓,29.149999618530273,2017-07-07
23仓,29.350000381469727,2017-07-08
23仓,29.5,2017-07-09
23仓,29.649999618530273,2017-07-10
23仓,28.099998474121094,2017-07-11
23仓,28.349998474121094,2017-07-12
23仓,29.149999618530273,2017-07-13
23仓,30.049999237060547,2017-07-14
23仓,32.099998474121094,2017-07-15
23仓,31.450000762939453,2017-07-16
23仓,32.79999923706055,2017-07-17
23仓,32.900001525878906,2017-07-18
23仓,33.099998474121094,2017-07-19
23仓,33.599998474121094,2017-07-20
23仓,34.05000305175781,2017-07-21
23仓,34.349998474121094,2017-07-22
23仓,34.79999923706055,2017-07-23
23仓,35.29999923706055,2017-07-24
23仓,35.80000305175781,2017-07-25
23仓,36.20000076293945,2017-07-26
23仓,36.25,2017-07-27
23仓,35.150001525878906,2017-08-01
23仓,34.75,2017-08-02
23仓,34.45000076293945,2017-08-03
23仓,34.75,2017-08-04
23仓,35.04999923706055,2017-08-09
23仓,34.849998474121094,2017-08-10
23仓,34.95000076293945,2017-08-11
23仓,34.05000305175781,2017-08-13
23仓,34.0,2017-08-14
23仓,34.04999923706055,2017-08-15
23仓,34.150001525878906,2017-08-16
23仓,34.099998474121094,2017-08-17
23仓,34.150001525878906,2017-08-18
23仓,33.75,2017-08-20
23仓,33.349998474121094,2017-08-21
23仓,33.349998474121094,2017-08-22
23仓,33.349998474121094,2017-08-23
23仓,33.54999923706055,2017-08-24
23仓,33.95000076293945,2017-08-25
23仓,33.54999923706055,2017-08-27
23仓,33.349998474121094,2017-08-28
23仓,33.349998474121094,2017-08-29
23仓,32.5,2017-08-30
23仓,31.299999237060547,2017-08-31
23仓,30.450000762939453,2017-09-01
23仓,31.710508346557617,2017-09-05
23仓,29.25,2017-09-06
23仓,31.4676456451416,2017-09-07
23仓,29.049999237060547,2017-09-08
23仓,28.75,2017-09-09
23仓,28.850000381469727,2017-09-10
23仓,28.850000381469727,2017-09-11
24仓,5.5,2015-01-18
24仓,4.949999809265137,2015-01-19
24仓,5.300000190734863,2015-01-20
24仓,5.449999809265137,2015-01-21
24仓,5.599999904632568,2015-01-22
24仓,5.449999809265137,2015-01-23
24仓,6.349999904632568,2015-03-01
24仓,6.25,2015-03-02
24仓,6.349999904632568,2015-03-03
24仓,6.5,2015-03-04
24仓,6.300000190734863,2015-03-05
24仓,6.099999904632568,2015-03-06
24仓,6.099999904632568,2015-03-07
24仓,6.300000190734863,2015-03-08
24仓,6.5,2015-03-09
24仓,6.550000190734863,2015-03-10
24仓,6.449999809265137,2015-03-11
24仓,6.400000095367432,2015-03-12
24仓,6.650000095367432,2015-03-13
24仓,7.150000095367432,2015-03-14
24仓,7.800000190734863,2015-03-16
24仓,8.25,2015-03-17
24仓,8.649999618530273,2015-03-18
24仓,9.300000190734863,2015-03-21
24仓,9.600000381469727,2015-03-22
24仓,10.0,2015-03-23
24仓,10.200000762939453,2015-03-24
24仓,10.199999809265137,2015-03-25
24仓,10.300000190734863,2015-03-26
24仓,10.399999618530273,2015-03-27
24仓,10.949999809265137,2015-03-29
24仓,11.399999618530273,2015-03-30
24仓,11.850000381469727,2015-03-31
24仓,12.800000190734863,2015-04-01
24仓,13.050000190734863,2015-04-02
24仓,12.699999809265137,2015-04-03
24仓,13.700000762939453,2015-04-04
24仓,12.850000381469727,2015-04-06
24仓,12.100000381469727,2015-04-07
24仓,11.0,2015-04-08
24仓,10.5,2015-04-09
24仓,9.899999618530273,2015-04-10
24仓,14.75,2015-04-11
24仓,12.899999618530273,2015-04-12
24仓,13.0,2015-04-13
24仓,10.949999809265137,2015-04-14
24仓,12.399999618530273,2015-04-15
24仓,14.5,2015-04-16
24仓,14.600000381469727,2015-04-17
24仓,15.149999618530273,2015-04-18
24仓,16.200000762939453,2015-04-20
24仓,15.350000381469727,2015-04-21
24仓,15.700000762939453,2015-04-22
24仓,16.600000381469727,2015-04-23
24仓,17.549999237060547,2015-04-24
24仓,18.450000762939453,2015-04-25
24仓,19.0,2015-04-26
24仓,19.5,2015-04-27
24仓,19.849998474121094,2015-04-28
24仓,19.950000762939453,2015-04-29
24仓,19.549999237060547,2015-04-30
24仓,19.849998474121094,2015-05-01
24仓,19.549999237060547,2015-05-04
24仓,19.450000762939453,2015-05-05
24仓,19.450000762939453,2015-05-06
24仓,19.549999237060547,2015-05-07
24仓,20.150001525878906,2015-05-08
24仓,20.25,2015-05-09
24仓,20.049999237060547,2015-05-10
24仓,19.950000762939453,2015-05-11
24仓,19.150001525878906,2015-05-12
24仓,19.100000381469727,2015-05-13
24仓,19.849998474121094,2015-05-14
24仓,20.950000762939453,2015-05-15
24仓,21.049999237060547,2015-05-16
24仓,20.950000762939453,2015-05-17
24仓,20.899999618530273,2015-05-18
24仓,21.0,2015-05-19
24仓,21.5,2015-05-20
24仓,21.75,2015-05-21
24仓,21.600000381469727,2015-05-22
24仓,21.5,2015-05-23
24仓,21.600000381469727,2015-05-24
24仓,21.849998474121094,2015-05-25
24仓,22.100000381469727,2015-05-26
24仓,22.200000762939453,2015-05-27
24仓,21.100000381469727,2015-05-29
24仓,20.950000762939453,2015-05-30
24仓,21.049999237060547,2015-05-31
24仓,21.649999618530273,2015-06-01
24仓,22.450000762939453,2015-06-02
24仓,22.200000762939453,2015-06-03
24仓,22.200000762939453,2015-06-04
24仓,22.100000381469727,2015-06-05
24仓,22.799999237060547,2015-06-06
24仓,23.549999237060547,2015-06-07
24仓,23.649999618530273,2015-06-08
24仓,24.350000381469727,2015-06-09
24仓,27.799999237060547,2015-06-15
24仓,28.099998474121094,2015-06-16
24仓,28.549999237060547,2015-06-17
24仓,25.799999237060547,2015-06-18
24仓,29.649999618530273,2015-06-19
24仓,29.200000762939453,2015-06-20
24仓,34.25,2015-06-21
24仓,32.349998474121094,2015-06-22
24仓,28.649999618530273,2015-06-23
24仓,27.799999237060547,2015-06-24
24仓,27.600000381469727,2015-06-25
24仓,27.350000381469727,2015-06-26
24仓,27.200000762939453,2015-06-27
24仓,26.950000762939453,2015-06-28
24仓,26.450000762939453,2015-06-29
24仓,27.799999237060547,2015-07-03
24仓,27.799999237060547,2015-07-04
24仓,27.950000762939453,2015-07-05
24仓,27.75,2015-07-06
24仓,28.0,2015-07-07
24仓,28.950000762939453,2015-07-08
24仓,28.350000381469727,2015-07-09
24仓,28.049999237060547,2015-07-10
24仓,28.049999237060547,2015-07-11
24仓,28.0,2015-07-12
24仓,28.150001525878906,2015-07-13
24仓,28.450000762939453,2015-07-14
24仓,28.75,2015-07-15
24仓,29.0,2015-07-16
24仓,29.0,2015-07-17
24仓,28.700000762939453,2015-07-18
24仓,28.149999618530273,2015-07-19
24仓,27.799999237060547,2015-07-20
24仓,27.700000762939453,2015-07-21
24仓,27.75,2015-07-22
24仓,27.950000762939453,2015-07-23
24仓,28.100000381469727,2015-07-24
24仓,28.049999237060547,2015-07-25
24仓,28.150001525878906,2015-07-26
24仓,28.399999618530273,2015-07-27
24仓,28.549999237060547,2015-07-28
24仓,29.049999237060547,2015-07-29
24仓,29.649999618530273,2015-07-30
24仓,30.149999618530273,2015-07-31
24仓,30.25,2015-08-01
24仓,30.25,2015-08-02
24仓,30.350000381469727,2015-08-03
24仓,30.75,2015-08-04
24仓,31.149999618530273,2015-08-05
24仓,31.25,2015-08-06
24仓,31.299999237060547,2015-08-07
24仓,31.25,2015-08-08
24仓,30.950000762939453,2015-08-09
24仓,30.799999237060547,2015-08-10
24仓,30.200000762939453,2015-08-11
24仓,29.599998474121094,2015-08-12
24仓,29.5,2015-08-13
24仓,29.549999237060547,2015-08-14
24仓,29.799999237060547,2015-08-15
24仓,29.799999237060547,2015-08-16
24仓,29.899999618530273,2015-08-17
24仓,29.899999618530273,2015-08-18
24仓,29.899999618530273,2015-08-19
24仓,29.700000762939453,2015-08-20
24仓,29.299999237060547,2015-08-21
24仓,29.100000381469727,2015-08-22
24仓,29.049999237060547,2015-08-23
24仓,29.049999237060547,2015-08-24
24仓,28.950000762939453,2015-08-25
24仓,29.0,2015-08-26
24仓,28.849998474121094,2015-08-27
24仓,28.950000762939453,2015-08-28
24仓,29.0,2015-08-29
24仓,29.049999237060547,2015-08-30
24仓,29.100000381469727,2015-08-31
24仓,29.100000381469727,2015-09-01
24仓,29.049999237060547,2015-09-02
24仓,28.849998474121094,2015-09-03
24仓,28.700000762939453,2015-09-04
24仓,28.549999237060547,2015-09-05
24仓,28.350000381469727,2015-09-06
24仓,28.200000762939453,2015-09-07
24仓,27.950000762939453,2015-09-08
24仓,28.0,2015-09-09
24仓,28.0,2015-09-10
24仓,28.049999237060547,2015-09-11
24仓,27.799999237060547,2015-09-12
24仓,27.5,2015-09-13
24仓,27.149999618530273,2015-09-14
24仓,27.0,2015-09-15
24仓,26.950000762939453,2015-09-16
24仓,26.950000762939453,2015-09-17
24仓,26.799999237060547,2015-09-18
24仓,26.75,2015-09-19
24仓,26.75,2015-09-20
24仓,26.899999618530273,2015-09-21
24仓,26.899999618530273,2015-09-22
24仓,26.850000381469727,2015-09-23
24仓,26.75,2015-09-24
24仓,26.649999618530273,2015-09-25
24仓,26.700000762939453,2015-09-26
24仓,26.700000762939453,2015-09-27
24仓,26.649999618530273,2015-09-28
24仓,26.5,2015-09-29
24仓,26.350000381469727,2015-09-30
24仓,25.700000762939453,2015-10-02
24仓,25.399999618530273,2015-10-03
24仓,25.25,2015-10-04
24仓,25.099998474121094,2015-10-07
24仓,24.799999237060547,2015-10-08
24仓,24.450000762939453,2015-10-09
24仓,24.049999237060547,2015-10-10
24仓,23.700000762939453,2015-10-11
24仓,23.299999237060547,2015-10-12
24仓,23.049999237060547,2015-10-13
24仓,27.799999237060547,2015-10-14
24仓,27.099998474121094,2015-10-15
24仓,25.149999618530273,2015-10-17
24仓,23.299999237060547,2015-10-18
24仓,22.200000762939453,2015-10-19
24仓,21.450000762939453,2015-10-20
24仓,20.700000762939453,2015-10-21
24仓,21.049999237060547,2015-10-22
24仓,21.049999237060547,2015-10-23
24仓,21.100000381469727,2015-10-25
24仓,21.100000381469727,2015-10-26
24仓,20.950000762939453,2015-10-27
24仓,20.450000762939453,2015-10-28
24仓,20.099998474121094,2015-10-29
24仓,19.850000381469727,2015-10-30
24仓,19.5,2015-10-31
24仓,19.149999618530273,2015-11-01
24仓,18.799999237060547,2015-11-02
24仓,18.5,2015-11-03
24仓,18.299999237060547,2015-11-04
24仓,18.25,2015-11-05
24仓,18.350000381469727,2015-11-06
24仓,18.700000762939453,2015-11-07
24仓,17.950000762939453,2015-11-09
24仓,17.450000762939453,2015-11-10
24仓,17.049999237060547,2015-11-11
24仓,16.799999237060547,2015-11-12
24仓,16.650001525878906,2015-11-13
24仓,16.5,2015-11-14
24仓,16.349998474121094,2015-11-15
24仓,16.25,2015-11-16
24仓,16.200000762939453,2015-11-17
24仓,16.200000762939453,2015-11-18
24仓,16.100000381469727,2015-11-19
24仓,15.850000381469727,2015-11-20
24仓,15.75,2015-11-21
24仓,15.600000381469727,2015-11-22
24仓,15.699999809265137,2015-11-23
24仓,15.600000381469727,2015-11-24
24仓,14.850000381469727,2015-11-25
24仓,21.5,2015-11-27
24仓,21.5,2015-11-28
24仓,19.5,2015-11-29
24仓,16.299999237060547,2015-11-30
24仓,14.700000762939453,2015-12-01
24仓,14.149999618530273,2015-12-02
24仓,12.600000381469727,2015-12-03
24仓,8.899999618530273,2015-12-04
24仓,6.800000190734863,2015-12-05
24仓,6.349999904632568,2015-12-06
24仓,8.0,2015-12-07
24仓,8.25,2015-12-08
24仓,8.399999618530273,2015-12-09
24仓,8.5,2015-12-10
24仓,8.75,2015-12-11
24仓,8.75,2015-12-12
24仓,8.549999237060547,2015-12-13
24仓,8.450000762939453,2015-12-14
24仓,8.25,2015-12-15
24仓,7.550000190734863,2015-12-17
24仓,7.099999904632568,2015-12-18
24仓,6.449999809265137,2015-12-21
24仓,6.400000095367432,2015-12-22
24仓,6.349999904632568,2015-12-23
24仓,6.5,2015-12-24
24仓,6.75,2015-12-26
24仓,6.800000190734863,2015-12-28
24仓,6.650000095367432,2015-12-29
24仓,6.349999904632568,2015-12-30
24仓,6.400000095367432,2015-12-31
24仓,6.25,2016-01-02
24仓,6.5,2016-01-04
24仓,7.0,2016-01-06
24仓,7.099999904632568,2016-01-07
24仓,7.0,2016-01-08
24仓,6.600000381469727,2016-01-10
24仓,6.399999618530273,2016-01-12
24仓,6.0,2016-01-13
24仓,5.550000190734863,2016-01-14
24仓,5.300000190734863,2016-01-18
24仓,5.199999809265137,2016-01-19
24仓,4.899999618530273,2016-01-20
24仓,4.699999809265137,2016-01-21
24仓,4.550000190734863,2016-01-22
24仓,4.300000190734863,2016-01-23
24仓,3.6500000953674316,2016-01-24
24仓,2.6500000953674316,2016-01-25
24仓,2.299999952316284,2016-01-26
24仓,2.1999998092651367,2016-01-27
24仓,2.299999952316284,2016-01-28
24仓,2.75,2016-01-29
24仓,3.0500001907348633,2016-01-30
24仓,3.25,2016-02-01
24仓,3.0,2016-02-02
24仓,2.8499999046325684,2016-02-03
24仓,2.9499998092651367,2016-02-04
24仓,3.0500001907348633,2016-02-05
24仓,3.200000047683716,2016-02-06
24仓,3.200000047683716,2016-02-07
24仓,3.3499999046325684,2016-02-08
24仓,6.150000095367432,2016-02-13
24仓,6.399999618530273,2016-02-14
24仓,6.050000190734863,2016-02-15
24仓,5.650000095367432,2016-02-16
24仓,5.5,2016-02-17
24仓,5.449999809265137,2016-02-18
24仓,5.599999904632568,2016-02-19
24仓,5.949999809265137,2016-02-20
24仓,6.050000190734863,2016-02-21
24仓,6.149999618530273,2016-02-22
24仓,6.300000190734863,2016-02-23
24仓,6.400000095367432,2016-02-24
24仓,6.300000190734863,2016-02-25
24仓,6.199999809265137,2016-02-26
24仓,6.550000190734863,2016-02-27
24仓,6.900000095367432,2016-02-28
24仓,7.149999618530273,2016-02-29
24仓,7.050000190734863,2016-03-02
24仓,7.149999618530273,2016-03-03
24仓,7.75,2016-03-04
24仓,8.350000381469727,2016-03-05
24仓,8.850000381469727,2016-03-06
24仓,9.149999618530273,2016-03-07
24仓,9.399999618530273,2016-03-08
24仓,9.25,2016-03-09
24仓,8.899999618530273,2016-03-10
24仓,8.449999809265137,2016-03-11
24仓,8.399999618530273,2016-03-12
24仓,8.399999618530273,2016-03-13
24仓,8.449999809265137,2016-03-14
24仓,8.550000190734863,2016-03-15
24仓,8.700000762939453,2016-03-16
24仓,8.899999618530273,2016-03-17
24仓,9.199999809265137,2016-03-18
24仓,9.600000381469727,2016-03-19
24仓,10.149999618530273,2016-03-20
24仓,10.350000381469727,2016-03-21
24仓,10.600000381469727,2016-03-22
