仓库信息,平均温度,粮情时间
19仓,4.649999618530273,2016-07-25
19仓,4.449999809265137,2016-07-26
19仓,4.300000190734863,2016-07-27
19仓,4.199999809265137,2016-07-28
19仓,4.150000095367432,2016-07-29
19仓,4.199999809265137,2016-07-30
19仓,4.199999809265137,2016-07-31
19仓,4.199999809265137,2016-08-01
19仓,4.199999809265137,2016-08-02
19仓,4.049999713897705,2016-08-03
19仓,4.0,2016-08-04
19仓,3.9000000953674316,2016-08-05
19仓,3.799999952316284,2016-08-06
19仓,3.799999952316284,2016-08-07
19仓,4.050000190734863,2016-08-08
19仓,4.050000190734863,2016-08-09
19仓,4.050000190734863,2016-08-10
19仓,4.050000190734863,2016-08-11
19仓,4.150000095367432,2016-08-12
19仓,4.150000095367432,2016-08-13
19仓,4.300000190734863,2016-08-14
19仓,4.400000095367432,2016-08-15
19仓,4.400000095367432,2016-08-16
19仓,4.449999809265137,2016-08-17
19仓,4.400000095367432,2016-08-18
19仓,4.449999809265137,2016-08-19
19仓,4.300000190734863,2016-08-20
19仓,4.150000095367432,2016-08-21
19仓,4.0,2016-08-22
19仓,3.9000000953674316,2016-08-23
19仓,3.950000047683716,2016-08-24
19仓,16.149999618530273,2016-08-25
19仓,20.450000762939453,2016-08-26
19仓,17.850000381469727,2016-08-27
19仓,15.800000190734863,2016-08-28
19仓,15.90000057220459,2016-08-29
19仓,16.0,2016-08-30
19仓,16.149999618530273,2016-08-31
19仓,16.25,2016-09-01
19仓,16.299999237060547,2016-09-02
19仓,16.400001525878906,2016-09-03
19仓,16.5,2016-09-04
19仓,26.099998474121094,2016-09-05
19仓,24.099998474121094,2016-09-06
19仓,23.899999618530273,2016-09-07
19仓,23.950000762939453,2016-09-08
19仓,24.049999237060547,2016-09-09
19仓,24.549999237060547,2016-09-10
19仓,25.100000381469727,2016-09-11
19仓,25.049999237060547,2016-09-12
19仓,24.899999618530273,2016-09-14
19仓,24.950000762939453,2016-09-15
19仓,24.150001525878906,2016-09-17
19仓,23.099998474121094,2016-09-18
19仓,21.700000762939453,2016-09-19
19仓,21.950000762939453,2016-09-20
19仓,22.0,2016-09-21
19仓,21.75,2016-09-22
19仓,21.75,2016-09-23
19仓,21.75,2016-09-24
19仓,22.0,2016-09-25
19仓,22.799999237060547,2016-09-26
19仓,19.049999237060547,2016-09-29
19仓,18.399999618530273,2016-09-30
19仓,19.799999237060547,2016-10-03
19仓,20.100000381469727,2016-10-05
19仓,19.899999618530273,2016-10-08
19仓,19.5,2016-10-09
19仓,17.25,2016-10-10
19仓,18.299999237060547,2016-10-11
19仓,18.600000381469727,2016-10-12
19仓,18.5,2016-10-13
19仓,18.200000762939453,2016-10-14
19仓,18.200000762939453,2016-10-16
19仓,18.100000381469727,2016-10-17
19仓,18.399999618530273,2016-10-18
19仓,18.450000762939453,2016-10-19
19仓,18.600000381469727,2016-10-20
19仓,18.450000762939453,2016-10-21
19仓,18.5,2016-10-22
19仓,18.399999618530273,2016-10-23
19仓,17.950000762939453,2016-10-24
19仓,17.5,2016-10-25
19仓,17.150001525878906,2016-10-26
19仓,17.150001525878906,2016-10-27
19仓,17.0,2016-10-28
19仓,16.600000381469727,2016-10-29
19仓,16.0,2016-10-31
19仓,15.600000381469727,2016-11-01
19仓,15.050000190734863,2016-11-02
19仓,13.350000381469727,2016-11-03
19仓,13.850000381469727,2016-11-04
19仓,14.399999618530273,2016-11-05
19仓,15.149999618530273,2016-11-06
19仓,15.800000190734863,2016-11-07
19仓,15.5,2016-11-08
19仓,14.899999618530273,2016-11-09
19仓,14.399999618530273,2016-11-10
19仓,14.199999809265137,2016-11-11
19仓,14.800000190734863,2016-11-14
19仓,14.899999618530273,2016-11-16
19仓,14.850000381469727,2016-11-17
19仓,14.899999618530273,2016-11-18
19仓,15.199999809265137,2016-11-20
19仓,15.100000381469727,2016-11-21
19仓,14.850000381469727,2016-11-22
19仓,13.550000190734863,2016-11-23
19仓,12.050000190734863,2016-11-24
19仓,11.100000381469727,2016-11-25
19仓,10.600000381469727,2016-11-26
19仓,10.550000190734863,2016-11-27
19仓,10.550000190734863,2016-11-28
19仓,10.700000762939453,2016-11-29
19仓,10.800000190734863,2016-11-30
19仓,11.0,2016-12-01
19仓,11.100000381469727,2016-12-02
19仓,11.100000381469727,2016-12-03
19仓,11.199999809265137,2016-12-04
19仓,11.5,2016-12-05
19仓,10.949999809265137,2016-12-06
19仓,10.449999809265137,2016-12-07
19仓,10.149999618530273,2016-12-08
19仓,10.800000190734863,2016-12-09
19仓,10.800000190734863,2016-12-10
19仓,10.5,2016-12-12
19仓,10.700000762939453,2016-12-13
19仓,10.550000190734863,2016-12-14
19仓,6.600000381469727,2016-12-15
19仓,5.25,2016-12-16
19仓,7.349999904632568,2016-12-19
19仓,8.100000381469727,2016-12-20
19仓,8.5,2016-12-21
19仓,8.899999618530273,2016-12-22
19仓,7.599999904632568,2016-12-23
19仓,7.75,2016-12-24
19仓,7.75,2016-12-25
19仓,7.800000190734863,2016-12-26
19仓,7.950000286102295,2016-12-27
19仓,8.0,2016-12-28
19仓,8.100000381469727,2016-12-29
19仓,8.100000381469727,2016-12-30
19仓,9.899999618530273,2016-12-31
19仓,11.0,2017-01-03
19仓,7.5,2017-01-04
19仓,6.300000190734863,2017-01-05
19仓,6.25,2017-01-06
19仓,6.400000095367432,2017-01-07
19仓,6.5,2017-01-09
19仓,6.449999809265137,2017-01-10
19仓,8.800000190734863,2017-01-11
19仓,7.400000095367432,2017-01-12
19仓,4.5,2017-01-13
19仓,3.3499999046325684,2017-01-16
19仓,1.9500000476837158,2017-01-17
19仓,1.8499999046325684,2017-01-18
19仓,1.899999976158142,2017-01-19
19仓,1.8499999046325684,2017-01-20
19仓,2.25,2017-01-22
19仓,3.1500000953674316,2017-01-23
19仓,2.8499999046325684,2017-01-24
19仓,1.0999999046325684,2017-01-25
19仓,1.2000000476837158,2017-01-26
19仓,1.5,2017-01-27
19仓,3.8499999046325684,2017-01-28
19仓,3.3499999046325684,2017-01-30
19仓,3.4000000953674316,2017-01-31
19仓,3.5999999046325684,2017-02-01
19仓,3.700000047683716,2017-02-03
19仓,3.700000047683716,2017-02-04
19仓,3.9000000953674316,2017-02-06
19仓,3.9000000953674316,2017-02-07
19仓,4.0,2017-02-08
19仓,4.0,2017-02-09
19仓,4.099999904632568,2017-02-10
19仓,4.149999618530273,2017-02-11
19仓,4.300000190734863,2017-02-12
19仓,4.300000190734863,2017-02-13
19仓,4.449999809265137,2017-02-14
19仓,4.5,2017-02-15
19仓,4.550000190734863,2017-02-16
19仓,4.800000190734863,2017-02-17
19仓,4.949999809265137,2017-02-20
19仓,5.0,2017-02-21
19仓,5.0,2017-02-22
19仓,5.149999618530273,2017-02-23
19仓,5.300000190734863,2017-02-25
19仓,5.349999904632568,2017-02-26
19仓,5.5,2017-02-27
19仓,5.650000095367432,2017-02-28
19仓,5.650000095367432,2017-03-01
19仓,5.75,2017-03-02
19仓,5.800000190734863,2017-03-03
19仓,6.050000190734863,2017-03-06
19仓,6.150000095367432,2017-03-07
19仓,6.25,2017-03-08
19仓,6.349999904632568,2017-03-09
19仓,6.349999904632568,2017-03-10
19仓,6.650000095367432,2017-03-13
19仓,6.699999809265137,2017-03-14
19仓,6.800000190734863,2017-03-15
19仓,6.800000190734863,2017-03-16
19仓,6.899999618530273,2017-03-17
19仓,7.150000095367432,2017-03-20
19仓,7.25,2017-03-21
19仓,7.350000381469727,2017-03-22
19仓,7.5,2017-03-24
19仓,7.699999809265137,2017-03-27
19仓,7.799999713897705,2017-03-28
19仓,7.949999809265137,2017-03-29
19仓,7.949999809265137,2017-03-30
19仓,8.050000190734863,2017-03-31
19仓,8.149999618530273,2017-04-01
19仓,8.450000762939453,2017-04-05
19仓,8.550000190734863,2017-04-06
19仓,8.649999618530273,2017-04-07
19仓,8.800000190734863,2017-04-09
19仓,8.899999618530273,2017-04-10
19仓,9.0,2017-04-11
19仓,9.049999237060547,2017-04-12
19仓,9.149999618530273,2017-04-13
19仓,9.5,2017-04-17
19仓,9.550000190734863,2017-04-18
19仓,9.700000762939453,2017-04-19
19仓,9.850000381469727,2017-04-20
19仓,10.049999237060547,2017-04-22
19仓,10.25,2017-04-24
19仓,10.300000190734863,2017-04-25
19仓,10.450000762939453,2017-04-26
19仓,10.550000190734863,2017-04-27
19仓,10.649999618530273,2017-04-28
19仓,11.0,2017-05-01
19仓,11.149999618530273,2017-05-02
19仓,11.25,2017-05-03
19仓,11.300000190734863,2017-05-04
19仓,11.5,2017-05-05
19仓,11.600000381469727,2017-05-06
19仓,11.75,2017-05-08
19仓,11.949999809265137,2017-05-09
19仓,12.050000190734863,2017-05-10
19仓,12.100000381469727,2017-05-11
19仓,12.199999809265137,2017-05-12
19仓,12.649999618530273,2017-05-15
19仓,12.75,2017-05-16
19仓,12.800000190734863,2017-05-17
19仓,13.0,2017-05-18
19仓,13.149999618530273,2017-05-19
19仓,13.049999237060547,2017-05-20
19仓,13.399999618530273,2017-05-21
19仓,13.5,2017-05-22
19仓,13.600000381469727,2017-05-23
19仓,13.649999618530273,2017-05-24
19仓,13.800000190734863,2017-05-25
19仓,13.949999809265137,2017-05-26
19仓,14.050000190734863,2017-05-27
19仓,14.199999809265137,2017-05-28
19仓,14.350000381469727,2017-05-29
19仓,14.399999618530273,2017-05-30
19仓,14.5,2017-05-31
19仓,14.699999809265137,2017-06-01
19仓,14.800000190734863,2017-06-02
19仓,14.899999618530273,2017-06-03
19仓,15.09999942779541,2017-06-04
19仓,15.199999809265137,2017-06-05
19仓,15.300000190734863,2017-06-06
19仓,15.5,2017-06-07
19仓,15.600000381469727,2017-06-08
19仓,15.75,2017-06-09
19仓,15.899999618530273,2017-06-10
19仓,16.049999237060547,2017-06-11
19仓,16.299999237060547,2017-06-12
19仓,16.5,2017-06-13
19仓,16.649999618530273,2017-06-14
19仓,16.75,2017-06-15
19仓,16.899999618530273,2017-06-16
19仓,17.0,2017-06-17
19仓,17.049999237060547,2017-06-18
19仓,17.350000381469727,2017-06-19
19仓,25.5,2017-06-21
19仓,26.200000762939453,2017-06-22
19仓,27.299999237060547,2017-06-23
19仓,27.700000762939453,2017-06-24
19仓,25.950000762939453,2017-06-25
19仓,25.100000381469727,2017-06-26
19仓,27.649999618530273,2017-06-27
19仓,25.450000762939453,2017-06-28
19仓,24.950000762939453,2017-06-29
19仓,24.899999618530273,2017-06-30
19仓,24.5,2017-07-01
19仓,24.849998474121094,2017-07-02
19仓,24.049999237060547,2017-07-03
19仓,24.150001525878906,2017-07-04
19仓,24.600000381469727,2017-07-05
19仓,25.049999237060547,2017-07-06
19仓,25.399999618530273,2017-07-07
19仓,25.299999237060547,2017-07-08
19仓,25.399999618530273,2017-07-09
19仓,25.100000381469727,2017-07-10
19仓,25.299999237060547,2017-07-11
19仓,25.899999618530273,2017-07-12
19仓,26.200000762939453,2017-07-13
19仓,26.5,2017-07-14
19仓,26.899999618530273,2017-07-15
19仓,27.0,2017-07-16
19仓,27.200000762939453,2017-07-17
19仓,27.5,2017-07-18
19仓,27.799999237060547,2017-07-19
19仓,28.100000381469727,2017-07-20
19仓,28.5,2017-07-21
19仓,28.799999237060547,2017-07-22
19仓,29.200000762939453,2017-07-23
19仓,29.849998474121094,2017-07-24
19仓,30.200000762939453,2017-07-25
19仓,34.226112365722656,2017-07-26
19仓,30.200000762939453,2017-07-27
19仓,29.049999237060547,2017-08-01
19仓,32.92218017578125,2017-08-02
19仓,28.549999237060547,2017-08-03
19仓,28.399999618530273,2017-08-04
19仓,85.0,2017-08-09
19仓,71.62450408935547,2017-08-13
19仓,27.823406219482422,2017-08-14
19仓,27.834043502807617,2017-08-15
19仓,27.91063690185547,2017-08-16
19仓,28.047874450683594,2017-08-17
19仓,28.16063690185547,2017-08-18
19仓,27.71087074279785,2017-08-20
19仓,27.467391967773438,2017-08-21
19仓,27.530431747436523,2017-08-22
19仓,27.745655059814453,2017-08-23
19仓,28.139127731323242,2017-08-24
19仓,28.508695602416992,2017-08-25
19仓,28.08260726928711,2017-08-27
19仓,27.960865020751953,2017-08-28
19仓,27.98912811279297,2017-08-29
19仓,27.07173728942871,2017-08-30
19仓,25.913043975830078,2017-08-31
19仓,25.143478393554688,2017-09-01
19仓,23.913043975830078,2017-09-05
19仓,23.96413230895996,2017-09-06
19仓,23.857608795166016,2017-09-07
19仓,23.975000381469727,2017-09-08
19仓,24.184782028198242,2017-09-09
19仓,24.443477630615234,2017-09-10
19仓,24.208696365356445,2017-09-11
21仓,5.199999809265137,2015-01-18
21仓,5.599999904632568,2015-01-19
21仓,5.25,2015-01-20
21仓,5.25,2015-01-21
21仓,5.25,2015-01-22
21仓,5.199999809265137,2015-01-23
21仓,7.199999809265137,2015-03-01
21仓,7.25,2015-03-02
21仓,7.25,2015-03-03
21仓,7.350000381469727,2015-03-04
21仓,7.350000381469727,2015-03-05
21仓,7.350000381469727,2015-03-06
21仓,7.350000381469727,2015-03-07
21仓,7.350000381469727,2015-03-08
21仓,7.350000381469727,2015-03-09
21仓,6.099999904632568,2015-03-10
21仓,6.099999904632568,2015-03-11
21仓,6.199999809265137,2015-03-12
21仓,6.199999809265137,2015-03-13
21仓,6.25,2015-03-14
21仓,6.25,2015-03-16
21仓,6.25,2015-03-17
21仓,7.400000095367432,2015-03-18
21仓,7.400000095367432,2015-03-19
21仓,7.400000095367432,2015-03-20
21仓,7.400000095367432,2015-03-21
21仓,7.449999809265137,2015-03-22
21仓,7.449999809265137,2015-03-23
21仓,7.449999809265137,2015-03-24
21仓,7.5,2015-03-25
21仓,7.449999809265137,2015-03-26
21仓,7.449999809265137,2015-03-27
21仓,6.5,2015-03-29
21仓,6.399999618530273,2015-03-30
21仓,7.449999809265137,2015-03-31
21仓,7.449999809265137,2015-04-01
21仓,7.400000095367432,2015-04-02
21仓,7.400000095367432,2015-04-03
21仓,6.600000381469727,2015-04-04
21仓,6.650000095367432,2015-04-06
21仓,6.650000095367432,2015-04-07
21仓,6.650000095367432,2015-04-08
21仓,7.5,2015-04-09
21仓,7.5,2015-04-10
21仓,7.449999809265137,2015-04-11
21仓,7.5,2015-04-12
21仓,7.449999809265137,2015-04-13
21仓,7.5,2015-04-14
21仓,6.75,2015-04-15
21仓,6.75,2015-04-16
21仓,6.800000190734863,2015-04-17
21仓,7.550000190734863,2015-04-18
21仓,7.599999904632568,2015-04-20
21仓,6.849999904632568,2015-04-21
21仓,6.849999904632568,2015-04-22
21仓,6.849999904632568,2015-04-23
21仓,6.849999904632568,2015-04-24
21仓,6.899999618530273,2015-04-25
21仓,6.899999618530273,2015-04-26
21仓,6.899999618530273,2015-04-27
21仓,7.949999809265137,2015-04-28
21仓,7.0,2015-04-29
21仓,7.100000381469727,2015-04-30
21仓,7.100000381469727,2015-05-01
21仓,7.100000381469727,2015-05-04
21仓,7.100000381469727,2015-05-05
21仓,7.100000381469727,2015-05-06
21仓,8.050000190734863,2015-05-07
21仓,7.150000095367432,2015-05-08
21仓,7.150000095367432,2015-05-09
21仓,7.199999809265137,2015-05-10
21仓,8.199999809265137,2015-05-11
21仓,7.199999809265137,2015-05-12
21仓,7.199999809265137,2015-05-13
21仓,7.199999809265137,2015-05-14
21仓,8.199999809265137,2015-05-15
21仓,7.25,2015-05-16
21仓,7.25,2015-05-17
21仓,7.25,2015-05-18
21仓,8.350000381469727,2015-05-19
21仓,8.350000381469727,2015-05-20
21仓,7.25,2015-05-21
21仓,8.350000381469727,2015-05-22
21仓,8.350000381469727,2015-05-23
21仓,8.399999618530273,2015-05-24
21仓,8.399999618530273,2015-05-25
21仓,8.449999809265137,2015-05-26
21仓,8.449999809265137,2015-05-27
21仓,7.400000095367432,2015-05-29
21仓,7.400000095367432,2015-05-30
21仓,7.400000095367432,2015-05-31
21仓,7.400000095367432,2015-06-01
21仓,8.5,2015-06-02
21仓,8.5,2015-06-03
21仓,8.550000190734863,2015-06-04
21仓,8.550000190734863,2015-06-05
21仓,8.600000381469727,2015-06-06
21仓,8.600000381469727,2015-06-07
21仓,7.5,2015-06-08
21仓,7.449999809265137,2015-06-09
21仓,8.699999809265137,2015-06-15
21仓,8.699999809265137,2015-06-16
21仓,23.450000762939453,2015-06-17
21仓,22.450000762939453,2015-06-18
21仓,22.799999237060547,2015-06-19
21仓,23.649999618530273,2015-06-20
21仓,21.850000381469727,2015-06-21
21仓,22.649999618530273,2015-06-22
21仓,23.049999237060547,2015-06-23
21仓,23.200000762939453,2015-06-24
21仓,22.25,2015-06-25
21仓,22.0,2015-06-26
21仓,22.5,2015-06-27
21仓,22.0,2015-06-28
21仓,21.700000762939453,2015-06-29
21仓,22.399999618530273,2015-07-03
21仓,22.799999237060547,2015-07-04
21仓,23.150001525878906,2015-07-05
21仓,23.200000762939453,2015-07-06
21仓,22.599998474121094,2015-07-07
21仓,22.5,2015-07-08
21仓,22.75,2015-07-09
21仓,22.950000762939453,2015-07-10
21仓,23.200000762939453,2015-07-11
21仓,23.400001525878906,2015-07-12
21仓,23.75,2015-07-13
21仓,24.350000381469727,2015-07-14
21仓,25.049999237060547,2015-07-15
21仓,25.049999237060547,2015-07-16
21仓,24.700000762939453,2015-07-17
21仓,24.200000762939453,2015-07-18
21仓,23.700000762939453,2015-07-19
21仓,23.599998474121094,2015-07-21
21仓,23.899999618530273,2015-07-22
21仓,24.25,2015-07-23
21仓,24.299999237060547,2015-07-24
21仓,24.200000762939453,2015-07-25
21仓,24.350000381469727,2015-07-26
21仓,24.75,2015-07-27
21仓,25.25,2015-07-28
21仓,26.100000381469727,2015-07-29
21仓,26.649999618530273,2015-07-30
21仓,26.950000762939453,2015-07-31
21仓,26.950000762939453,2015-08-03
21仓,27.25,2015-08-04
21仓,27.849998474121094,2015-08-05
21仓,28.049999237060547,2015-08-06
21仓,27.950000762939453,2015-08-07
21仓,27.5,2015-08-08
21仓,27.299999237060547,2015-08-09
21仓,26.799999237060547,2015-08-10
21仓,25.75,2015-08-11
21仓,25.649999618530273,2015-08-12
21仓,26.100000381469727,2015-08-14
21仓,26.350000381469727,2015-08-16
21仓,26.350000381469727,2015-08-17
21仓,26.5,2015-08-18
21仓,26.350000381469727,2015-08-19
21仓,25.950000762939453,2015-08-20
21仓,25.400001525878906,2015-08-21
21仓,25.649999618530273,2015-08-23
21仓,25.700000762939453,2015-08-24
21仓,25.649999618530273,2015-08-25
21仓,25.75,2015-08-27
21仓,25.899999618530273,2015-08-29
21仓,25.649999618530273,2015-09-03
21仓,24.75,2015-09-12
21仓,24.299999237060547,2015-09-13
21仓,24.100000381469727,2015-09-14
21仓,24.049999237060547,2015-09-15
21仓,24.100000381469727,2015-09-17
21仓,24.0,2015-09-18
21仓,24.049999237060547,2015-09-19
21仓,23.950000762939453,2015-09-25
21仓,24.049999237060547,2015-09-27
21仓,23.950000762939453,2015-09-28
21仓,23.849998474121094,2015-09-29
21仓,23.299999237060547,2015-10-01
21仓,22.849998474121094,2015-10-04
21仓,22.549999237060547,2015-10-05
21仓,20.899999618530273,2015-10-12
21仓,21.150001525878906,2015-10-17
21仓,21.299999237060547,2015-10-19
21仓,21.150001525878906,2015-10-21
21仓,21.150001525878906,2015-10-22
21仓,21.100000381469727,2015-10-23
21仓,20.950000762939453,2015-10-26
21仓,20.049999237060547,2015-10-28
21仓,19.0,2015-10-31
21仓,18.150001525878906,2015-11-03
21仓,18.100000381469727,2015-11-05
21仓,18.399999618530273,2015-11-06
21仓,18.899999618530273,2015-11-07
21仓,17.600000381469727,2015-11-09
21仓,17.049999237060547,2015-11-10
21仓,16.700000762939453,2015-11-11
21仓,16.549999237060547,2015-11-12
21仓,16.450000762939453,2015-11-13
21仓,16.200000762939453,2015-11-14
21仓,16.049999237060547,2015-11-16
21仓,16.100000381469727,2015-11-17
21仓,15.700000762939453,2015-11-19
21仓,14.899999618530273,2015-11-24
21仓,11.550000190734863,2015-12-12
21仓,11.299999237060547,2015-12-13
21仓,10.949999809265137,2015-12-14
21仓,10.449999809265137,2015-12-16
21仓,10.149999618530273,2015-12-17
21仓,7.337500095367432,2016-01-08
21仓,2.4000000953674316,2016-01-09
21仓,3.9000000953674316,2016-01-10
21仓,6.544444561004639,2016-01-11
21仓,6.461904525756836,2016-01-12
21仓,5.800000190734863,2016-01-13
21仓,3.6500000953674316,2016-01-14
21仓,1.6500000953674316,2016-01-15
21仓,3.3000001907348633,2016-01-16
21仓,4.300000190734863,2016-01-17
21仓,3.8499999046325684,2016-01-18
21仓,3.450000047683716,2016-01-19
21仓,4.099999904632568,2016-01-20
21仓,4.699999809265137,2016-01-21
21仓,5.099999904632568,2016-01-22
21仓,5.199999809265137,2016-01-23
21仓,-3.5999999046325684,2016-01-24
21仓,-6.5,2016-01-25
21仓,-1.7999999523162842,2016-01-26
21仓,1.0499999523162842,2016-01-27
21仓,0.699999988079071,2016-01-28
21仓,-1.253448247909546,2016-01-29
21仓,-1.1999999284744263,2016-01-30
21仓,-0.9135594367980957,2016-02-01
21仓,-0.8999999761581421,2016-02-02
21仓,-0.7482143044471741,2016-02-03
21仓,0.3074219226837158,2016-02-04
21仓,0.75,2016-02-05
21仓,0.75,2016-02-06
21仓,0.75,2016-02-07
21仓,0.8500000238418579,2016-02-08
21仓,1.0,2016-02-13
21仓,1.0,2016-02-14
21仓,1.149999976158142,2016-02-15
21仓,1.149999976158142,2016-02-16
21仓,1.149999976158142,2016-02-17
21仓,1.149999976158142,2016-02-18
21仓,1.25,2016-02-19
21仓,1.25,2016-02-20
21仓,1.25,2016-02-21
21仓,1.25,2016-02-22
21仓,1.399999976158142,2016-02-23
21仓,1.399999976158142,2016-02-24
21仓,1.399999976158142,2016-02-25
21仓,1.399999976158142,2016-02-26
21仓,1.5,2016-02-28
21仓,1.5499999523162842,2016-02-29
21仓,1.5499999523162842,2016-03-01
21仓,1.600000023841858,2016-03-02
21仓,1.600000023841858,2016-03-03
21仓,1.75,2016-03-04
21仓,1.75,2016-03-05
21仓,1.75,2016-03-06
21仓,1.850000023841858,2016-03-07
21仓,1.850000023841858,2016-03-08
21仓,1.850000023841858,2016-03-09
21仓,1.899999976158142,2016-03-10
21仓,2.0,2016-03-11
21仓,2.0,2016-03-12
21仓,2.1500000953674316,2016-03-13
21仓,2.1500000953674316,2016-03-14
21仓,2.1500000953674316,2016-03-15
21仓,2.200000047683716,2016-03-16
21仓,2.25,2016-03-17
21仓,2.25,2016-03-18
21仓,2.25,2016-03-19
21仓,2.4000000953674316,2016-03-20
21仓,2.4000000953674316,2016-03-21
21仓,2.4499998092651367,2016-03-22
21仓,2.5,2016-03-23
21仓,2.5,2016-03-24
21仓,2.549999952316284,2016-03-25
21仓,2.5999999046325684,2016-03-26
21仓,2.5999999046325684,2016-03-27
21仓,2.700000047683716,2016-03-28
21仓,2.75,2016-03-29
21仓,4.238028526306152,2016-03-31
21仓,4.492856979370117,2016-04-01
21仓,4.657746315002441,2016-04-02
21仓,4.795774459838867,2016-04-03
21仓,4.739436626434326,2016-04-04
21仓,6.320833683013916,2016-04-19
21仓,6.504225254058838,2016-04-20
21仓,6.655714511871338,2016-04-21
21仓,6.678873538970947,2016-04-22
21仓,6.981428146362305,2016-04-23
21仓,7.0400004386901855,2016-04-24
21仓,6.886111259460449,2016-04-25
21仓,5.8056960105896,2016-04-26
21仓,5.762812614440918,2016-04-27
21仓,6.128480911254883,2016-04-28
21仓,6.351910591125488,2016-04-30
21仓,6.371697902679443,2016-05-02
21仓,6.413437366485596,2016-05-03
21仓,6.32806396484375,2016-05-04
21仓,6.248386859893799,2016-05-05
21仓,12.199999809265137,2016-05-06
21仓,4.400000095367432,2016-05-07
21仓,4.400000095367432,2016-05-08
21仓,4.350000381469727,2016-05-09
21仓,4.449999809265137,2016-05-10
21仓,4.449999809265137,2016-05-11
21仓,4.449999809265137,2016-05-12
21仓,4.5,2016-05-13
21仓,4.449999809265137,2016-05-14
21仓,4.5,2016-05-16
21仓,4.5,2016-05-17
21仓,4.5,2016-05-18
21仓,4.550000190734863,2016-05-19
21仓,4.550000190734863,2016-05-20
21仓,4.5,2016-05-21
21仓,4.449999809265137,2016-05-22
21仓,4.449999809265137,2016-05-23
21仓,4.5,2016-05-24
21仓,4.449999809265137,2016-05-25
21仓,4.449999809265137,2016-05-26
21仓,4.449999809265137,2016-05-27
21仓,4.349999904632568,2016-05-28
21仓,4.349999904632568,2016-05-29
21仓,4.400000095367432,2016-05-30
21仓,4.400000095367432,2016-05-31
21仓,4.400000095367432,2016-06-01
21仓,4.449999809265137,2016-06-02
21仓,4.449999809265137,2016-06-03
21仓,4.5,2016-06-04
21仓,4.550000190734863,2016-06-05
21仓,4.5,2016-06-06
21仓,4.550000190734863,2016-06-07
21仓,4.349999904632568,2016-06-08
21仓,4.300000190734863,2016-06-09
21仓,4.25,2016-06-10
21仓,4.199999809265137,2016-06-11
21仓,4.199999809265137,2016-06-12
21仓,4.25,2016-06-13
21仓,4.099999904632568,2016-06-14
21仓,4.050000190734863,2016-06-15
21仓,4.050000190734863,2016-06-16
21仓,4.050000190734863,2016-06-17
21仓,4.099999904632568,2016-06-18
21仓,4.099999904632568,2016-06-19
21仓,4.099999904632568,2016-06-20
21仓,4.099999904632568,2016-06-22
21仓,3.950000047683716,2016-06-24
21仓,4.0,2016-06-25
21仓,4.0,2016-06-26
21仓,4.050000190734863,2016-06-27
21仓,4.099999904632568,2016-06-28
21仓,4.050000190734863,2016-06-29
21仓,4.099999904632568,2016-06-30
21仓,4.099999904632568,2016-07-02
21仓,4.099999904632568,2016-07-03
21仓,4.150000095367432,2016-07-04
21仓,4.400000095367432,2016-07-05
21仓,4.199999809265137,2016-07-06
21仓,4.099999904632568,2016-07-07
21仓,4.0,2016-07-08
21仓,4.050000190734863,2016-07-09
21仓,4.300000190734863,2016-07-10
21仓,4.400000095367432,2016-07-11
21仓,4.550000190734863,2016-07-12
21仓,4.449999809265137,2016-07-13
21仓,4.449999809265137,2016-07-14
21仓,4.449999809265137,2016-07-15
21仓,4.349999904632568,2016-07-17
21仓,4.099999904632568,2016-07-18
21仓,4.050000190734863,2016-07-19
21仓,4.350000381469727,2016-07-20
21仓,4.400000095367432,2016-07-21
21仓,4.300000190734863,2016-07-22
21仓,4.400000095367432,2016-07-23
21仓,4.400000095367432,2016-07-24
21仓,4.150000095367432,2016-07-25
21仓,5.699999809265137,2016-07-26
21仓,13.199999809265137,2016-07-27
21仓,20.049999237060547,2016-07-28
21仓,18.950000762939453,2016-07-29
21仓,17.549999237060547,2016-07-30
21仓,15.949999809265137,2016-07-31
21仓,14.550000190734863,2016-08-01
21仓,13.5,2016-08-02
21仓,13.699999809265137,2016-08-03
21仓,13.899999618530273,2016-08-04
21仓,14.25,2016-08-05
21仓,14.350000381469727,2016-08-06
21仓,14.649999618530273,2016-08-07
21仓,14.75,2016-08-08
21仓,14.949999809265137,2016-08-09
21仓,15.15000057220459,2016-08-10
21仓,15.300000190734863,2016-08-11
21仓,15.5,2016-08-12
21仓,15.949999809265137,2016-08-14
21仓,16.25,2016-08-15
21仓,16.350000381469727,2016-08-16
21仓,16.649999618530273,2016-08-17
21仓,16.899999618530273,2016-08-18
21仓,17.100000381469727,2016-08-19
21仓,17.450000762939453,2016-08-20
21仓,17.649999618530273,2016-08-21
21仓,17.950000762939453,2016-08-22
21仓,18.25,2016-08-23
21仓,18.5,2016-08-24
21仓,18.899999618530273,2016-08-25
21仓,19.049999237060547,2016-08-26
21仓,19.150001525878906,2016-08-27
21仓,19.100000381469727,2016-08-28
21仓,19.25,2016-08-29
21仓,19.099998474121094,2016-08-30
21仓,19.299999237060547,2016-08-31
21仓,19.599998474121094,2016-09-01
21仓,19.450000762939453,2016-09-02
21仓,20.950000762939453,2016-09-03
21仓,24.049999237060547,2016-09-04
21仓,24.200000762939453,2016-09-05
