仓库信息,平均温度,粮情时间
2仓,7.099999904632568,2015-09-03
2仓,7.099999904632568,2015-09-04
2仓,7.25,2015-09-05
2仓,7.300000190734863,2015-09-06
2仓,7.300000190734863,2015-09-07
2仓,7.349999904632568,2015-09-08
2仓,7.300000190734863,2015-09-09
2仓,7.300000190734863,2015-09-10
2仓,7.449999809265137,2015-09-11
2仓,7.449999809265137,2015-09-12
2仓,7.550000190734863,2015-09-13
2仓,7.550000190734863,2015-09-14
2仓,7.349999904632568,2015-09-15
2仓,7.399999618530273,2015-09-16
2仓,7.5,2015-09-17
2仓,7.5,2015-09-18
2仓,7.600000381469727,2015-09-19
2仓,7.650000095367432,2015-09-20
2仓,7.650000095367432,2015-09-21
2仓,7.75,2015-09-22
2仓,7.800000190734863,2015-09-23
2仓,7.800000190734863,2015-09-24
2仓,7.950000286102295,2015-09-25
2仓,7.850000381469727,2015-09-26
2仓,8.0,2015-09-27
2仓,8.0,2015-09-28
2仓,8.0,2015-09-29
2仓,8.149999618530273,2015-09-30
2仓,8.149999618530273,2015-10-01
2仓,8.25,2015-10-02
2仓,7.950000286102295,2015-10-03
2仓,8.050000190734863,2015-10-04
2仓,8.149999618530273,2015-10-05
2仓,8.100000381469727,2015-10-07
2仓,8.299999237060547,2015-10-08
2仓,8.299999237060547,2015-10-09
2仓,8.449999809265137,2015-10-10
2仓,8.449999809265137,2015-10-11
2仓,8.299999237060547,2015-10-12
2仓,85.0,2015-10-13
2仓,8.350000381469727,2015-10-14
2仓,8.449999809265137,2015-10-15
2仓,7.5,2015-10-17
2仓,12.050000190734863,2015-10-18
2仓,11.950000762939453,2015-10-19
2仓,16.5,2015-10-20
2仓,17.649999618530273,2015-10-21
2仓,17.899999618530273,2015-10-22
2仓,17.75,2015-10-23
2仓,17.75,2015-10-25
2仓,17.700000762939453,2015-10-26
2仓,17.75,2015-10-27
2仓,17.799999237060547,2015-10-28
2仓,17.850000381469727,2015-10-29
2仓,15.949999809265137,2015-10-30
2仓,14.299999237060547,2015-10-31
2仓,13.850000381469727,2015-11-01
2仓,11.75,2015-11-02
2仓,11.699999809265137,2015-11-03
2仓,11.649999618530273,2015-11-04
2仓,11.649999618530273,2015-11-05
2仓,11.699999809265137,2015-11-06
2仓,11.699999809265137,2015-11-07
2仓,11.699999809265137,2015-11-09
2仓,11.75,2015-11-10
2仓,11.699999809265137,2015-11-11
2仓,11.75,2015-11-12
2仓,11.699999809265137,2015-11-13
2仓,11.649999618530273,2015-11-14
2仓,11.75,2015-11-15
2仓,11.75,2015-11-16
2仓,11.700000762939453,2015-11-17
2仓,11.850000381469727,2015-11-18
2仓,11.800000190734863,2015-11-19
2仓,11.800000190734863,2015-11-20
2仓,11.850000381469727,2015-11-21
2仓,11.850000381469727,2015-11-22
2仓,11.75,2015-11-23
2仓,11.800000190734863,2015-11-24
2仓,11.800000190734863,2015-11-25
2仓,11.800000190734863,2015-11-26
2仓,11.800000190734863,2015-11-27
2仓,11.850000381469727,2015-11-28
2仓,11.850000381469727,2015-11-29
2仓,11.850000381469727,2015-11-30
2仓,11.850000381469727,2015-12-01
2仓,11.800000190734863,2015-12-02
2仓,11.850000381469727,2015-12-03
2仓,11.899999618530273,2015-12-04
2仓,11.850000381469727,2015-12-05
2仓,11.850000381469727,2015-12-06
2仓,11.949999809265137,2015-12-07
2仓,11.949999809265137,2015-12-08
2仓,11.949999809265137,2015-12-09
2仓,11.949999809265137,2015-12-10
2仓,11.949999809265137,2015-12-11
2仓,12.0,2015-12-12
2仓,11.949999809265137,2015-12-13
2仓,12.0,2015-12-14
2仓,12.0,2015-12-15
2仓,12.149999618530273,2015-12-16
2仓,12.0,2015-12-17
2仓,12.050000190734863,2015-12-18
2仓,12.050000190734863,2015-12-19
2仓,12.050000190734863,2015-12-20
2仓,12.050000190734863,2015-12-21
2仓,12.050000190734863,2015-12-22
2仓,12.149999618530273,2015-12-23
2仓,12.149999618530273,2015-12-24
2仓,12.149999618530273,2015-12-25
2仓,12.149999618530273,2015-12-26
2仓,12.149999618530273,2015-12-27
2仓,12.149999618530273,2015-12-28
2仓,12.149999618530273,2015-12-29
2仓,12.199999809265137,2015-12-30
2仓,12.800000190734863,2015-12-31
2仓,12.800000190734863,2016-01-01
2仓,12.800000190734863,2016-01-02
2仓,12.800000190734863,2016-01-03
2仓,12.199999809265137,2016-01-04
2仓,12.300000190734863,2016-01-05
2仓,12.300000190734863,2016-01-06
2仓,12.300000190734863,2016-01-07
2仓,12.300000190734863,2016-01-08
2仓,12.300000190734863,2016-01-09
2仓,12.300000190734863,2016-01-10
2仓,12.350000381469727,2016-01-11
2仓,12.300000190734863,2016-01-12
2仓,12.350000381469727,2016-01-13
2仓,12.350000381469727,2016-01-14
2仓,12.350000381469727,2016-01-15
2仓,12.25,2016-01-16
2仓,10.100000381469727,2016-01-17
2仓,7.199999809265137,2016-01-18
2仓,4.5,2016-01-19
2仓,1.75,2016-01-20
2仓,0.6000000238418579,2016-01-21
2仓,0.7000000476837158,2016-01-22
2仓,0.8000000715255737,2016-01-23
2仓,0.6317073106765747,2016-01-24
2仓,-1.3999998569488525,2016-01-25
2仓,-2.6500000953674316,2016-01-26
2仓,-2.5,2016-01-27
2仓,-2.4499998092651367,2016-01-28
2仓,-2.450000047683716,2016-01-29
2仓,-2.450000047683716,2016-01-30
2仓,-2.3499999046325684,2016-02-01
2仓,-2.3999998569488525,2016-02-02
2仓,-2.450000047683716,2016-02-03
2仓,-2.450000047683716,2016-02-04
2仓,-2.3999998569488525,2016-02-05
2仓,-2.450000047683716,2016-02-06
2仓,-2.450000047683716,2016-02-07
2仓,-2.450000047683716,2016-02-08
2仓,-2.5,2016-02-14
2仓,-2.5,2016-02-15
2仓,-2.450000047683716,2016-02-16
2仓,-2.5,2016-02-17
2仓,-2.3999998569488525,2016-02-18
2仓,-2.5,2016-02-19
2仓,-2.549999952316284,2016-02-20
2仓,-2.5,2016-02-21
2仓,-2.5,2016-02-22
2仓,-2.450000047683716,2016-02-23
2仓,-2.5,2016-02-24
2仓,-2.450000047683716,2016-02-25
2仓,-2.450000047683716,2016-02-26
2仓,-2.450000047683716,2016-02-27
2仓,-2.450000047683716,2016-02-28
2仓,-2.450000047683716,2016-02-29
2仓,-2.450000047683716,2016-03-01
2仓,-2.4000000953674316,2016-03-02
2仓,-2.4000000953674316,2016-03-03
2仓,-2.3499999046325684,2016-03-04
2仓,-2.450000047683716,2016-03-05
2仓,-2.3499999046325684,2016-03-06
2仓,-2.450000047683716,2016-03-07
2仓,-2.4000000953674316,2016-03-08
2仓,-2.4000000953674316,2016-03-09
2仓,-2.4000000953674316,2016-03-10
2仓,-2.3499999046325684,2016-03-11
2仓,-2.3499999046325684,2016-03-12
2仓,-2.3499999046325684,2016-03-13
2仓,-2.3499999046325684,2016-03-14
2仓,-2.299999952316284,2016-03-15
2仓,-2.299999952316284,2016-03-16
2仓,-2.299999952316284,2016-03-17
2仓,-2.299999952316284,2016-03-18
2仓,-2.25,2016-03-19
2仓,-2.25,2016-03-20
2仓,-2.25,2016-03-21
2仓,-2.25,2016-03-22
2仓,-2.200000047683716,2016-03-23
2仓,-2.25,2016-03-24
2仓,-2.25,2016-03-25
2仓,-2.25,2016-03-26
2仓,-2.25,2016-03-27
2仓,-2.200000047683716,2016-03-29
2仓,-2.200000047683716,2016-03-30
2仓,-2.200000047683716,2016-03-31
2仓,-2.3499999046325684,2016-04-01
2仓,-2.0999999046325684,2016-04-02
2仓,-2.0999999046325684,2016-04-03
2仓,-2.0999999046325684,2016-04-04
2仓,-2.0999999046325684,2016-04-06
2仓,-2.0,2016-04-07
2仓,-2.0,2016-04-09
2仓,-2.049999952316284,2016-04-11
2仓,-1.9500000476837158,2016-04-12
2仓,-1.9500000476837158,2016-04-13
2仓,-1.9500000476837158,2016-04-14
2仓,-1.9000000953674316,2016-04-15
2仓,-1.9500000476837158,2016-04-16
2仓,-1.850000023841858,2016-04-17
2仓,-1.850000023841858,2016-04-18
2仓,-1.850000023841858,2016-04-19
2仓,-1.850000023841858,2016-04-21
2仓,-1.7999999523162842,2016-04-22
2仓,-1.7999999523162842,2016-04-23
2仓,-1.8499999046325684,2016-04-24
2仓,-1.75,2016-04-25
2仓,-1.75,2016-04-26
2仓,-1.7000000476837158,2016-04-27
2仓,-1.600000023841858,2016-04-28
2仓,-1.7000000476837158,2016-04-30
2仓,-1.649999976158142,2016-05-02
2仓,-1.5499999523162842,2016-05-03
2仓,-1.5499999523162842,2016-05-04
2仓,-1.5499999523162842,2016-05-05
2仓,-1.4500000476837158,2016-05-06
2仓,-1.4500000476837158,2016-05-07
2仓,-1.5,2016-05-08
2仓,-1.4500000476837158,2016-05-09
2仓,-1.350000023841858,2016-05-10
2仓,-1.4500000476837158,2016-05-11
2仓,-1.350000023841858,2016-05-12
2仓,-1.350000023841858,2016-05-13
2仓,-1.350000023841858,2016-05-14
2仓,-1.25,2016-05-16
2仓,-1.25,2016-05-17
2仓,-1.25,2016-05-18
2仓,-1.2000000476837158,2016-05-19
2仓,-1.2000000476837158,2016-05-20
2仓,-1.149999976158142,2016-05-21
2仓,-1.149999976158142,2016-05-22
2仓,-1.0499999523162842,2016-05-23
2仓,-1.0499999523162842,2016-05-24
2仓,-1.0499999523162842,2016-05-25
2仓,-1.0499999523162842,2016-05-26
2仓,-1.0,2016-05-27
2仓,-0.9500000476837158,2016-05-28
2仓,-0.9500000476837158,2016-05-29
2仓,-0.9500000476837158,2016-05-30
2仓,-0.9500000476837158,2016-05-31
2仓,-0.8999999761581421,2016-06-01
2仓,21.899999618530273,2016-06-02
2仓,21.599998474121094,2016-06-03
2仓,20.75,2016-06-04
2仓,19.799999237060547,2016-06-05
2仓,19.849998474121094,2016-06-06
2仓,20.100000381469727,2016-06-07
2仓,19.899999618530273,2016-06-08
2仓,19.899999618530273,2016-06-09
2仓,20.5,2016-06-10
2仓,20.5,2016-06-11
2仓,21.0,2016-06-12
2仓,21.649999618530273,2016-06-13
2仓,22.350000381469727,2016-06-14
2仓,22.899999618530273,2016-06-15
2仓,22.799999237060547,2016-06-16
2仓,23.0,2016-06-17
2仓,23.899999618530273,2016-06-18
2仓,24.299999237060547,2016-06-19
2仓,25.25,2016-06-20
2仓,8.5,2017-01-03
2仓,6.550000190734863,2017-01-04
2仓,6.550000190734863,2017-01-05
2仓,6.550000190734863,2017-01-06
2仓,6.699999809265137,2017-01-07
2仓,6.699999809265137,2017-01-09
2仓,6.850000381469727,2017-01-10
2仓,6.949999809265137,2017-01-11
2仓,7.800000190734863,2017-01-12
2仓,4.699999809265137,2017-01-13
2仓,5.599999904632568,2017-01-16
2仓,4.400000095367432,2017-01-17
2仓,3.549999952316284,2017-01-18
2仓,3.450000047683716,2017-01-19
2仓,3.25,2017-01-20
2仓,2.75,2017-01-22
2仓,2.6500000953674316,2017-01-23
2仓,2.75,2017-01-24
2仓,2.700000047683716,2017-01-25
2仓,2.700000047683716,2017-01-26
2仓,2.700000047683716,2017-01-27
2仓,2.5999999046325684,2017-01-28
2仓,2.5999999046325684,2017-01-30
2仓,2.5,2017-01-31
2仓,2.5,2017-02-01
2仓,2.5,2017-02-03
2仓,2.450000047683716,2017-02-04
2仓,2.450000047683716,2017-02-06
2仓,2.450000047683716,2017-02-07
2仓,2.450000047683716,2017-02-08
2仓,2.450000047683716,2017-02-09
2仓,2.4000000953674316,2017-02-10
2仓,2.4000000953674316,2017-02-11
2仓,2.4000000953674316,2017-02-12
2仓,2.4000000953674316,2017-02-13
2仓,2.4000000953674316,2017-02-14
2仓,2.4000000953674316,2017-02-15
2仓,2.4000000953674316,2017-02-16
2仓,2.3000001907348633,2017-02-17
2仓,2.3000001907348633,2017-02-20
2仓,2.3000001907348633,2017-02-21
2仓,2.3000001907348633,2017-02-23
2仓,2.3499999046325684,2017-02-25
2仓,2.3000001907348633,2017-02-26
2仓,2.3000001907348633,2017-02-27
2仓,2.3000001907348633,2017-02-28
2仓,2.3499999046325684,2017-03-01
2仓,2.3000001907348633,2017-03-02
2仓,2.25,2017-03-03
2仓,2.299999952316284,2017-03-06
2仓,2.25,2017-03-07
2仓,2.299999952316284,2017-03-08
2仓,2.299999952316284,2017-03-09
2仓,2.299999952316284,2017-03-10
2仓,2.25,2017-03-13
2仓,2.0,2017-03-14
2仓,2.25,2017-03-15
2仓,2.3499999046325684,2017-03-16
2仓,2.3499999046325684,2017-03-17
2仓,2.3499999046325684,2017-03-20
2仓,2.3499999046325684,2017-03-21
2仓,2.3499999046325684,2017-03-22
2仓,2.4499998092651367,2017-03-24
2仓,2.4499998092651367,2017-03-27
2仓,2.4499998092651367,2017-03-28
2仓,2.4499998092651367,2017-03-29
2仓,2.4499998092651367,2017-03-30
2仓,2.3499999046325684,2017-03-31
2仓,2.5999999046325684,2017-04-01
2仓,2.5,2017-04-05
2仓,2.5,2017-04-06
2仓,2.3499999046325684,2017-04-07
2仓,2.3000001907348633,2017-04-09
2仓,2.5,2017-04-10
2仓,2.5,2017-04-11
2仓,2.5500001907348633,2017-04-12
2仓,2.5,2017-04-13
2仓,2.5500001907348633,2017-04-17
2仓,2.5999999046325684,2017-04-18
2仓,2.5500001907348633,2017-04-19
2仓,2.5999999046325684,2017-04-20
2仓,2.5999999046325684,2017-04-22
2仓,2.700000047683716,2017-04-24
2仓,2.700000047683716,2017-04-25
2仓,2.75,2017-04-26
2仓,2.700000047683716,2017-04-27
2仓,2.75,2017-04-28
2仓,2.799999952316284,2017-05-01
2仓,2.8000001907348633,2017-05-02
2仓,2.75,2017-05-03
2仓,2.950000047683716,2017-05-11
2仓,2.950000047683716,2017-05-12
2仓,2.75,2017-05-15
2仓,2.8499999046325684,2017-05-16
2仓,2.799999952316284,2017-05-17
2仓,3.049999952316284,2017-05-18
2仓,3.049999952316284,2017-05-19
2仓,3.049999952316284,2017-05-20
2仓,3.0999999046325684,2017-05-21
2仓,3.049999952316284,2017-05-22
2仓,3.0999999046325684,2017-05-23
2仓,3.1999998092651367,2017-05-24
2仓,3.1999998092651367,2017-05-25
2仓,3.0999999046325684,2017-05-26
2仓,3.1999998092651367,2017-05-27
2仓,3.1999998092651367,2017-05-28
2仓,3.1999998092651367,2017-05-29
2仓,3.3499999046325684,2017-05-30
2仓,3.3499999046325684,2017-05-31
2仓,3.4000000953674316,2017-06-01
2仓,3.0999999046325684,2017-06-02
2仓,3.299999952316284,2017-06-03
2仓,3.4000000953674316,2017-06-04
2仓,23.600000381469727,2017-06-05
2仓,22.882352828979492,2017-06-06
2仓,21.600000381469727,2017-06-07
2仓,21.700000762939453,2017-06-08
2仓,22.600000381469727,2017-06-09
2仓,23.899999618530273,2017-06-10
2仓,23.600000381469727,2017-06-13
2仓,23.849998474121094,2017-06-14
2仓,24.049999237060547,2017-06-16
2仓,24.200000762939453,2017-06-17
2仓,24.549999237060547,2017-06-18
2仓,24.899999618530273,2017-06-19
2仓,25.0,2017-06-21
2仓,27.450000762939453,2017-06-22
2仓,26.935714721679688,2017-06-23
2仓,26.957141876220703,2017-06-24
2仓,25.750003814697266,2017-06-25
2仓,25.6535701751709,2017-06-26
2仓,25.820236206054688,2017-06-27
2仓,27.886905670166016,2017-06-28
2仓,28.12738037109375,2017-06-29
2仓,26.126188278198242,2017-06-30
2仓,25.641666412353516,2017-07-01
2仓,25.41428565979004,2017-07-02
2仓,25.184524536132812,2017-07-03
2仓,25.28690528869629,2017-07-04
2仓,25.76785659790039,2017-07-05
2仓,26.3988094329834,2017-07-08
2仓,26.444047927856445,2017-07-09
2仓,26.104759216308594,2017-07-10
2仓,26.157142639160156,2017-07-11
2仓,26.8988094329834,2017-07-12
2仓,27.60000228881836,2017-07-14
2仓,27.946428298950195,2017-07-15
2仓,28.086902618408203,2017-07-16
2仓,28.364286422729492,2017-07-17
2仓,28.674999237060547,2017-07-18
2仓,28.934524536132812,2017-07-19
2仓,29.288095474243164,2017-07-20
2仓,29.59048080444336,2017-07-21
2仓,29.91190528869629,2017-07-22
2仓,31.120891571044922,2017-07-23
2仓,31.650684356689453,2017-07-24
2仓,32.12842559814453,2017-07-25
2仓,32.36506652832031,2017-07-26
2仓,31.799999237060547,2017-07-27
2仓,31.399999618530273,2017-08-01
2仓,31.5,2017-08-02
2仓,31.600000381469727,2017-08-03
2仓,32.79999923706055,2017-08-04
2仓,32.55000305175781,2017-08-09
2仓,32.75,2017-08-10
2仓,32.849998474121094,2017-08-11
2仓,33.400001525878906,2017-08-13
2仓,33.25,2017-08-14
2仓,33.349998474121094,2017-08-15
2仓,33.5,2017-08-16
2仓,33.650001525878906,2017-08-17
2仓,33.599998474121094,2017-08-18
2仓,33.900001525878906,2017-08-21
2仓,33.900001525878906,2017-08-22
2仓,33.94999694824219,2017-08-23
2仓,33.94999694824219,2017-08-24
2仓,34.0,2017-08-25
2仓,34.05000305175781,2017-08-27
2仓,34.05000305175781,2017-08-28
2仓,34.150001525878906,2017-08-29
2仓,34.150001525878906,2017-08-30
2仓,34.20000076293945,2017-08-31
2仓,34.25,2017-09-01
30仓,5.099999904632568,2015-03-02
30仓,5.199999809265137,2015-03-03
30仓,5.300000190734863,2015-03-04
30仓,5.25,2015-03-05
30仓,5.199999809265137,2015-03-06
30仓,5.199999809265137,2015-03-07
30仓,5.25,2015-03-08
30仓,5.400000095367432,2015-03-09
30仓,5.300000190734863,2015-03-10
30仓,5.300000190734863,2015-03-11
30仓,5.349999904632568,2015-03-12
30仓,5.300000190734863,2015-03-13
30仓,5.300000190734863,2015-03-14
30仓,5.300000190734863,2015-03-16
30仓,5.349999904632568,2015-03-17
30仓,5.399999618530273,2015-03-18
30仓,5.5,2015-03-19
30仓,5.5,2015-03-20
30仓,5.449999809265137,2015-03-21
30仓,5.399999618530273,2015-03-22
30仓,5.5,2015-03-23
30仓,5.5,2015-03-24
30仓,5.449999809265137,2015-03-25
30仓,5.5,2015-03-26
30仓,5.5,2015-03-27
30仓,5.5,2015-03-29
30仓,5.550000190734863,2015-03-30
30仓,5.550000190734863,2015-03-31
30仓,5.550000190734863,2015-04-01
30仓,5.550000190734863,2015-04-02
30仓,5.550000190734863,2015-04-03
30仓,6.75,2015-04-04
30仓,6.800000190734863,2015-04-06
30仓,6.899999618530273,2015-04-07
30仓,6.849999904632568,2015-04-08
30仓,5.699999809265137,2015-04-09
30仓,5.699999809265137,2015-04-10
30仓,5.699999809265137,2015-04-11
30仓,5.699999809265137,2015-04-12
30仓,5.699999809265137,2015-04-13
30仓,5.699999809265137,2015-04-14
30仓,5.699999809265137,2015-04-15
30仓,7.199999809265137,2015-04-16
30仓,7.25,2015-04-17
30仓,5.800000190734863,2015-04-18
30仓,5.850000381469727,2015-04-20
30仓,7.450000286102295,2015-04-21
30仓,7.450000286102295,2015-04-22
30仓,7.5,2015-04-23
30仓,7.5,2015-04-24
30仓,7.5,2015-04-25
30仓,7.599999904632568,2015-04-26
30仓,7.599999904632568,2015-04-27
30仓,5.949999809265137,2015-04-28
30仓,7.699999809265137,2015-04-29
30仓,7.699999809265137,2015-04-30
30仓,7.75,2015-05-01
30仓,7.850000381469727,2015-05-04
30仓,7.900000095367432,2015-05-05
30仓,7.900000095367432,2015-05-06
30仓,6.149999618530273,2015-05-07
30仓,7.949999809265137,2015-05-08
30仓,7.949999809265137,2015-05-09
30仓,8.0,2015-05-10
30仓,6.300000190734863,2015-05-11
30仓,8.050000190734863,2015-05-12
30仓,8.149999618530273,2015-05-13
30仓,8.149999618530273,2015-05-14
30仓,6.449999809265137,2015-05-15
30仓,8.199999809265137,2015-05-16
30仓,8.300000190734863,2015-05-17
30仓,8.300000190734863,2015-05-18
30仓,6.650000095367432,2015-05-19
30仓,6.650000095367432,2015-05-20
30仓,8.449999809265137,2015-05-21
30仓,6.75,2015-05-22
30仓,6.75,2015-05-23
30仓,6.850000381469727,2015-05-24
30仓,6.900000095367432,2015-05-25
30仓,6.900000095367432,2015-05-26
30仓,6.949999809265137,2015-05-27
30仓,8.75,2015-05-29
30仓,8.75,2015-05-30
30仓,8.75,2015-05-31
30仓,22.950000762939453,2015-06-01
30仓,24.0,2015-06-02
30仓,22.950000762939453,2015-06-03
30仓,21.649999618530273,2015-06-04
30仓,21.299999237060547,2015-06-05
30仓,28.549999237060547,2015-06-06
30仓,27.200000762939453,2015-06-07
30仓,24.48645782470703,2015-06-08
30仓,24.75,2015-06-09
30仓,26.5,2015-06-16
30仓,24.299999237060547,2015-06-17
30仓,22.950000762939453,2015-06-18
30仓,24.100000381469727,2015-06-19
30仓,25.799999237060547,2015-06-20
30仓,24.350000381469727,2015-06-21
30仓,24.849998474121094,2015-06-22
30仓,25.150001525878906,2015-06-23
30仓,24.599998474121094,2015-06-24
30仓,23.5,2015-06-25
30仓,25.950000762939453,2015-06-26
30仓,23.849998474121094,2015-06-27
30仓,23.049999237060547,2015-06-28
30仓,23.25,2015-06-29
30仓,24.228124618530273,2015-07-03
30仓,26.78020668029785,2015-07-04
30仓,27.25,2015-07-05
30仓,24.21666717529297,2015-07-06
30仓,25.0,2015-07-07
30仓,23.100000381469727,2015-07-08
30仓,23.799999237060547,2015-07-09
30仓,23.950000762939453,2015-07-10
30仓,25.700000762939453,2015-07-11
30仓,26.25,2015-07-12
30仓,32.80000305175781,2015-07-13
30仓,29.549999237060547,2015-07-14
30仓,28.25,2015-07-15
30仓,28.899999618530273,2015-07-16
30仓,27.200000762939453,2015-07-17
30仓,26.100000381469727,2015-07-18
30仓,25.649999618530273,2015-07-19
30仓,27.700000762939453,2015-07-20
30仓,27.600000381469727,2015-07-21
30仓,27.700000762939453,2015-07-22
30仓,27.75,2015-07-23
30仓,27.600000381469727,2015-07-24
30仓,85.0,2015-07-25
30仓,85.0,2015-07-26
30仓,85.0,2015-07-27
30仓,85.0,2015-07-28
30仓,85.0,2015-07-29
30仓,27.700000762939453,2015-07-30
30仓,27.649999618530273,2015-07-31
30仓,27.75,2015-08-01
30仓,27.799999237060547,2015-08-03
30仓,27.799999237060547,2015-08-04
30仓,27.850000381469727,2015-08-05
30仓,27.75,2015-08-06
30仓,27.600000381469727,2015-08-07
30仓,27.850000381469727,2015-08-08
30仓,27.799999237060547,2015-08-09
30仓,27.900001525878906,2015-08-10
30仓,27.799999237060547,2015-08-11
30仓,27.799999237060547,2015-08-12
30仓,27.799999237060547,2015-08-13
30仓,27.850000381469727,2015-08-14
30仓,27.850000381469727,2015-08-15
30仓,27.850000381469727,2015-08-16
30仓,27.900001525878906,2015-08-17
30仓,27.850000381469727,2015-08-18
30仓,28.0,2015-08-19
30仓,27.900001525878906,2015-08-20
30仓,28.0,2015-08-21
30仓,27.900001525878906,2015-08-22
30仓,27.900001525878906,2015-08-23
30仓,27.900001525878906,2015-08-24
30仓,28.099998474121094,2015-08-25
30仓,28.0,2015-08-26
30仓,28.0,2015-08-27
30仓,28.0,2015-08-28
30仓,28.0,2015-08-29
30仓,28.099998474121094,2015-08-30
30仓,28.049999237060547,2015-08-31
30仓,28.049999237060547,2015-09-01
30仓,28.049999237060547,2015-09-02
30仓,28.099998474121094,2015-09-03
30仓,28.149999618530273,2015-09-04
30仓,28.200000762939453,2015-09-05
30仓,28.100000381469727,2015-09-06
30仓,28.200000762939453,2015-09-07
30仓,28.299999237060547,2015-09-08
30仓,28.299999237060547,2015-09-09
30仓,28.200000762939453,2015-09-10
30仓,28.349998474121094,2015-09-11
30仓,28.299999237060547,2015-09-12
30仓,28.25,2015-09-13
30仓,28.349998474121094,2015-09-14
30仓,28.399999618530273,2015-09-15
30仓,28.399999618530273,2015-09-16
30仓,28.75,2015-09-17
30仓,28.450000762939453,2015-09-18
30仓,28.549999237060547,2015-09-19
30仓,28.549999237060547,2015-09-20
30仓,28.75,2015-09-21
30仓,28.799999237060547,2015-09-22
30仓,28.649999618530273,2015-09-23
30仓,28.75,2015-09-24
30仓,28.899999618530273,2015-09-25
30仓,28.849998474121094,2015-09-26
30仓,28.950000762939453,2015-09-27
30仓,29.0,2015-09-28
30仓,29.100000381469727,2015-09-29
30仓,29.100000381469727,2015-09-30
30仓,29.150001525878906,2015-10-01
30仓,29.299999237060547,2015-10-02
30仓,29.299999237060547,2015-10-03
30仓,29.350000381469727,2015-10-04
30仓,29.400001525878906,2015-10-05
30仓,29.599998474121094,2015-10-07
30仓,29.649999618530273,2015-10-08
30仓,29.700000762939453,2015-10-09
30仓,29.799999237060547,2015-10-10
30仓,29.799999237060547,2015-10-11
30仓,29.799999237060547,2015-10-12
30仓,29.950000762939453,2015-10-13
30仓,29.450000762939453,2015-10-14
30仓,23.700000762939453,2015-10-15
30仓,21.799999237060547,2015-10-17
30仓,23.399999618530273,2015-10-18
30仓,23.349998474121094,2015-10-19
30仓,22.5,2015-10-20
30仓,22.200000762939453,2015-10-21
30仓,22.200000762939453,2015-10-22
30仓,22.25,2015-10-23
30仓,22.299999237060547,2015-10-25
30仓,22.25,2015-10-26
30仓,22.299999237060547,2015-10-27
30仓,22.399999618530273,2015-10-28
30仓,22.399999618530273,2015-10-29
30仓,22.399999618530273,2015-10-30
30仓,22.399999618530273,2015-10-31
30仓,22.450000762939453,2015-11-01
30仓,22.450000762939453,2015-11-02
30仓,22.450000762939453,2015-11-03
30仓,22.450000762939453,2015-11-04
30仓,22.5,2015-11-05
30仓,22.5,2015-11-06
30仓,22.549999237060547,2015-11-07
30仓,22.549999237060547,2015-11-09
30仓,22.549999237060547,2015-11-10
30仓,22.549999237060547,2015-11-11
30仓,22.600000381469727,2015-11-12
30仓,22.549999237060547,2015-11-13
30仓,22.600000381469727,2015-11-14
30仓,22.700000762939453,2015-11-15
30仓,22.700000762939453,2015-11-16
30仓,22.700000762939453,2015-11-17
30仓,22.700000762939453,2015-11-18
30仓,22.700000762939453,2015-11-19
30仓,22.75,2015-11-20
30仓,22.75,2015-11-21
30仓,22.75,2015-11-22
30仓,22.799999237060547,2015-11-23
30仓,22.799999237060547,2015-11-24
30仓,22.799999237060547,2015-11-25
30仓,22.799999237060547,2015-11-26
30仓,24.149999618530273,2015-11-27
30仓,4.849999904632568,2015-11-28
30仓,2.8499999046325684,2015-11-29
30仓,6.0,2015-11-30
30仓,6.449999809265137,2015-12-01
30仓,6.5,2015-12-02
30仓,9.75,2015-12-03
30仓,11.5,2015-12-04
30仓,9.5,2015-12-05
30仓,7.699999809265137,2015-12-06
30仓,7.800000190734863,2015-12-07
30仓,7.850000381469727,2015-12-08
30仓,7.800000190734863,2015-12-09
30仓,7.850000381469727,2015-12-10
30仓,7.800000190734863,2015-12-11
30仓,7.800000190734863,2015-12-12
30仓,7.699999809265137,2015-12-13
30仓,7.800000190734863,2015-12-14
30仓,7.800000190734863,2015-12-15
30仓,7.800000190734863,2015-12-16
30仓,7.800000190734863,2015-12-17
30仓,7.800000190734863,2015-12-18
30仓,7.800000190734863,2015-12-19
30仓,7.850000381469727,2015-12-20
30仓,7.850000381469727,2015-12-21
30仓,7.850000381469727,2015-12-22
30仓,7.850000381469727,2015-12-23
30仓,7.850000381469727,2015-12-24
30仓,7.850000381469727,2015-12-25
30仓,7.950000286102295,2015-12-26
30仓,8.0,2015-12-27
30仓,8.0,2015-12-28
30仓,8.0,2015-12-29
30仓,8.0,2015-12-30
30仓,8.550000190734863,2015-12-31
30仓,8.550000190734863,2016-01-01
30仓,8.600000381469727,2016-01-02
30仓,8.600000381469727,2016-01-03
30仓,8.149999618530273,2016-01-04
30仓,8.149999618530273,2016-01-05
30仓,8.149999618530273,2016-01-06
30仓,8.25,2016-01-07
30仓,8.25,2016-01-08
30仓,8.25,2016-01-09
30仓,8.25,2016-01-10
30仓,8.25,2016-01-11
30仓,8.25,2016-01-12
30仓,8.350000381469727,2016-01-13
30仓,8.350000381469727,2016-01-14
30仓,8.350000381469727,2016-01-15
30仓,8.350000381469727,2016-01-16
